id,contact,contactName,desc,date,dueDate,multipledueDate,forecastDate,notes,tags,products,tax,subtotal,discount,total,language,status,customFields,docNumber,currency,currencyChange,paymentsDetail,paymentsTotal,paymentsPending,paymentsRefunds,multipledueDate.date,multipledueDate.amount,from.id,from.docType
682ddc54c0a83c0da8099a8d,681b2ed09ab92f1e720fbdbe,Lovable Labs Incorporated (Lovable Labs Incorporated),Fra. 9E97B890-0002 Lovable Labs Incorporated,2025-05-19 22:00:00,,[],,,[],"[{'name': 'Fra. 9E97B890-0002 Lovable Labs Incorporated', 'desc': 'Fra. 9E97B890-0002 Lovable Labs Incorporated', 'price': 22.24, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,22.24,0,22.24,es,1,[],9E97B890-0002,eur,1.0,"[{'id': '682de7b0815efe66450de4c4', 'amount': 22.24, 'date': 1747699200, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",22.24,0.0,0,,,,
6835775381eaa733fd01a3e1,683575de39dbb7f30d083f3c,Nicola SABATA VILARDELL (Nicola SABATA VILARDELL),Fra. 25012 Nicola SABATA VILARDELL,2025-05-19 22:00:00,,[],,,[],"[{'name': 'Fra. 25012 Nicola SABATA VILARDELL', 'desc': 'Fra. 25012 Nicola SABATA VILARDELL', 'price': 82.644628, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1df'}]",17.36,82.64,0,100.0,,1,[],25012,eur,1.0,"[{'id': '683578b6037d43ab0d07cbce', 'amount': 100, 'date': 1747353600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",100.0,0.0,0,,,,
682afd6f3f608229250c8bc9,682de429919ab2a6d20c57fc,CAN SARDA SL.,Fra. 4949 acreedores varios,2025-05-15 22:00:00,,[],,,['ticket'],"[{'name': 'Fra. 4949 acreedores varios', 'desc': 'Fra. 4949 acreedores varios', 'price': 173.3, 'units': 1, 'projectid': None, 'tax': 10, 'taxes': ['p_iva_10'], 'tags': ['ticket'], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6731c13c78be5ff05809ea21'}]",17.33,173.3,0,190.63,,1,[],4949,eur,1.0,"[{'id': '682de368512a47a3ce04a281', 'amount': 190.63, 'date': 1747353600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",190.63,0.0,0,,,,
6835643c3c2d357ccb042b25,681a5579f1ea6b91650b2f65,BetterContact (BetterContact),Fra. 3EB2B17E-5952 BetterContact,2025-05-14 22:00:00,,[],,,[],"[{'name': 'Fra. 3EB2B17E-5952 BetterContact', 'desc': 'Fra. 3EB2B17E-5952 BetterContact', 'price': 232.26, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,232.26,0,232.26,,1,[],3EB2B17E-5952,eur,1.0,"[{'id': '68357b1db1373e49f40d8778', 'amount': 232.26, 'date': 1747267200, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",232.26,0.0,0,,,,
68273db6c7fe79d9380d421d,68273d358a011e371c00e1d4,HeyReach Inc OÜ (HeyReach Inc OÜ),Fra. AE522E9A-39823 HeyReach Inc OÜ,2025-05-13 22:00:00,,[],,,[],"[{'name': 'Fra. AE522E9A-39823 HeyReach Inc OÜ', 'desc': 'Fra. AE522E9A-39823 HeyReach Inc OÜ', 'price': 312.16, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,312.16,0,312.16,,1,[],AE522E9A-39823,eur,1.0,"[{'id': '682de7a58174296f410181ba', 'amount': 312.16, 'date': 1747180800, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",312.16,0.0,0,,,,
6835638c8d1150da0a027fa6,66a0e67a0420abbc440ebc50,"Figma, Inc. (Figma, Inc.)","Fra. 771B6BFE-0012 Figma, Inc.",2025-05-13 22:00:00,,[],,,[],"[{'name': 'Fra. 771B6BFE-0012 Figma, Inc.', 'desc': 'Fra. 771B6BFE-0012 Figma, Inc.', 'price': 20, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,20.0,0,20.0,es,1,[],771B6BFE-0012,eur,1.0,"[{'id': '6835779aa7a866978a0fdc7a', 'amount': 20, 'date': 1747180800, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",20.0,0.0,0,,,,
6835635d13758919d206c566,672ca6594cc0add3080b6460,Kaspr SAS (Kaspr SAS),Fra. 257FA40F-0008 Kaspr SAS,2025-05-12 22:00:00,,[],,,[],"[{'name': 'Fra. 257FA40F-0008 Kaspr SAS', 'desc': 'Fra. 257FA40F-0008 Kaspr SAS', 'price': 59, 'units': 1, 'projectid': None, 'tax': 0, 'taxes': ['p_iva_exento'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,59.0,0,59.0,es,1,[],257FA40F-0008,eur,1.0,"[{'id': '6835779ddd9d6d64a9063d2d', 'amount': 59, 'date': 1747094400, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",59.0,0.0,0,,,,
68356331a2e669d8f4025857,66bb168bffa1a257fd08a465,MailerLite Ltd. (MailerLite Ltd.),Fra. 1013859-1747054892-395 MailerLite Ltd.,2025-05-11 22:00:00,,[],,,[],"[{'name': 'Fra. 1013859-1747054892-395 MailerLite Ltd.', 'desc': 'Fra. 1013859-1747054892-395 MailerLite Ltd.', 'price': 23, 'units': 1, 'projectid': None, 'tax': 0, 'taxes': ['p_iva_exento'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,23.0,0,23.0,es,1,[],1013859-1747054892-395,eur,1.0,"[{'id': '683577a037eede4e29060e0a', 'amount': 23, 'date': 1747008000, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",23.0,0.0,0,,,,
6835823af4f150bbd90f7b95,683581fcddc06c80f30910a7,Norrsken Barcelona SL (Norrsken Barcelona SL),Fra. INV-10666 Norrsken Barcelona SL,2025-05-11 22:00:00,,[],,,[],"[{'name': 'Fra. INV-10666 Norrsken Barcelona SL', 'desc': 'Fra. INV-10666 Norrsken Barcelona SL', 'price': 34.66, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",7.28,34.66,0,41.94,es,1,[],INV-10666,eur,1.0,"[{'id': '6835834068c465f611085351', 'amount': 41.94, 'date': 1747267200, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",41.94,0.0,0,,,,
683563fffda57ac63a0a7b42,673245b7c31b77924705a339,"OpenAI, LLC (OpenAI, LLC)","Fra. AD9D7630-0011 OpenAI, LLC",2025-05-10 22:00:00,,[],,,[],"[{'name': 'Fra. AD9D7630-0011 OpenAI, LLC', 'desc': 'Fra. AD9D7630-0011 OpenAI, LLC', 'price': 17.77, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,17.77,0,17.77,,1,[],AD9D7630-0011,eur,1.0,"[{'id': '68357ae6ae9a0c9ed202495c', 'amount': 17.77, 'date': 1746921600, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",17.77,0.0,0,,,,
681e2f4759f2909c1505d635,67ae54f92082bee6bb02b284,NUCLIO DIGITAL PLUS SL,Fra. 173 NUCLIO DIGITAL PLUS SL,2025-05-08 22:00:00,,[],,,[],"[{'name': 'Fra. 173 NUCLIO DIGITAL PLUS SL', 'desc': 'Fra. 173 NUCLIO DIGITAL PLUS SL', 'price': 1000, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1d9'}]",210.0,1000.0,0,1210.0,es,1,[],173,eur,1.0,"[{'id': '6839a2193805c740590db320', 'amount': 1210, 'date': 1748390400, 'bankId': '6697e93c6fb022a948097230'}]",1210.0,0.0,0,,,,
683563c00d462f37d40d766b,673245b7c31b77924705a339,"OpenAI, LLC (OpenAI, LLC)","Fra. 118F6C05-0065 OpenAI, LLC",2025-05-08 22:00:00,,[],,,[],"[{'name': 'Fra. 118F6C05-0065 OpenAI, LLC', 'desc': 'Fra. 118F6C05-0065 OpenAI, LLC', 'price': 84.66, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,84.66,0,84.66,,1,[],118F6C05-0065,eur,1.0,"[{'id': '68357ab8cb4558096806118f', 'amount': 84.66, 'date': 1746748800, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",84.66,0.0,0,,,,
6834296bb6c576b44f0d7bc7,679aa7946148fd046c0961ca,FERNANDEZ SANCHEZ FELIX (FERNANDEZ SANCHEZ FELIX),Fra. 00005-00000011 FERNANDEZ SANCHEZ FELIX,2025-05-06 22:00:00,,[],,,[],"[{'name': 'Fra. 00005-00000011 FERNANDEZ SANCHEZ FELIX', 'desc': 'Fra. 00005-00000011 FERNANDEZ SANCHEZ FELIX', 'price': 1550, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a1051a4e198333290c504a'}]",0.0,1550.0,0,1550.0,es,1,[],00005-00000011,eur,1.0,"[{'id': '683498e07a45b3c78a094de9', 'amount': 1550, 'date': 1747872000, 'bankId': '6697e93c6fb022a948097230'}]",1550.0,0.0,0,,,,
681a55174eb03002b10413c6,681a549fbc59f56fc501132d,Vueling Airlines SA (Vueling Airlines SA),Fra. C202500000284895 Vueling Airlines SA,2025-05-05 22:00:00,,[],,,[],"[{'name': 'Fra. C202500000284895 Vueling Airlines SA', 'desc': 'Fra. C202500000284895 Vueling Airlines SA', 'price': 96.37, 'units': 1, 'projectid': None, 'tax': 10, 'taxes': ['p_iva_10'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6731c13c78be5ff05809ea21'}]",9.64,96.37,0,106.01,es,1,[],C202500000284895,eur,1.0,"[{'id': '681b2564ba04e5b5ef079ad2', 'amount': 106.01, 'date': 1745193600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",106.01,0.0,0,,,,
681a5674c0c505d96f06ea27,681a5579f1ea6b91650b2f65,BetterContact (BetterContact),Fra. 3EB2B17E-5772 BetterContact,2025-05-05 22:00:00,,[],,,[],"[{'name': 'Fra. 3EB2B17E-5772 BetterContact', 'desc': 'Fra. 3EB2B17E-5772 BetterContact', 'price': 114.21, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,114.21,0,114.21,,1,[],3EB2B17E-5772,eur,1.0,"[{'id': '681b2ca085c64a5894054a54', 'amount': 114.21, 'date': 1746489600, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",114.21,0.0,0,,,,
68236f6d9a072e319601ce68,68236f3862f063a31d05476f,CASA JULIO Julio Fernández Álvarez (CASA JULIO Julio Fernández Álvarez),Fra. 3094 CASA JULIO Julio Fernández Álvarez,2025-05-05 22:00:00,,[],,,[],"[{'name': 'Fra. 3094 CASA JULIO Julio Fernández Álvarez', 'desc': 'Fra. 3094 CASA JULIO Julio Fernández Álvarez', 'price': 58, 'units': 1, 'projectid': None, 'tax': 10, 'taxes': ['p_iva_10'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6731c13c78be5ff05809ea21'}]",5.8,58.0,0,63.8,es,1,[],3094,eur,1.0,"[{'id': '682de3737314a84d78073112', 'amount': 63.8, 'date': 1745971200, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",63.8,0.0,0,,,,
681a5472bc59f56fc5011317,6694f881e793fd466106a51f,Paddle.com Market Ltd (Paddle.com Market Ltd),Fra. 790-15948 NETNUT LTD,2025-05-04 22:00:00,,[],,,[],"[{'name': 'Fra. 790-15948 NETNUT LTD', 'desc': 'Fra. 790-15948 NETNUT LTD', 'price': 316.11, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,316.11,0,316.11,,1,[],790-15948,eur,1.0,"[{'id': '681b33fba8bd4bc7480d81ac', 'amount': 316.11, 'date': 1746489600, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",316.11,0.0,0,,,,
68356836876c991c0e0360eb,6733e62a3c363f4fcf006a8c,Cursor (Cursor),Fra. A37D8407-0007 Cursor,2025-05-03 22:00:00,,[],,,[],"[{'name': 'Fra. A37D8407-0007 Cursor', 'desc': 'Fra. A37D8407-0007 Cursor', 'price': 17.7, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,17.7,0,17.7,,1,[],A37D8407-0007,eur,1.0,"[{'id': '68357a79f09b8ebea00b8eca', 'amount': 17.7, 'date': 1746316800, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",17.7,0.0,0,,,,
681a58032cb0dc7bb3016bcb,679aa945082f148e4508e16f,Deeptrace Inc. (Deeptrace Inc.),Fra. 25365C73-0002 Deeptrace Inc.,2025-05-02 22:00:00,,[],,,[],"[{'name': 'Fra. 25365C73-0002 Deeptrace Inc.', 'desc': 'Fra. 25365C73-0002 Deeptrace Inc.', 'price': 447.48, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,447.48,0,447.48,,1,[],25365C73-0002,eur,1.0,"[{'id': '681b345d470f2ebb1f094fea', 'amount': 447.48, 'date': 1746230400, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",447.48,0.0,0,,,,
6835827eb938eba1d6080cdc,67a0d1b0f5200d2a3e04327c,Distant Future SL (Distant Future SL),Fra. 2025-460 Distant Future SL,2025-05-02 22:00:00,,[],,,[],"[{'name': 'Fra. 2025-460 Distant Future SL', 'desc': 'Fra. 2025-460 Distant Future SL', 'price': 56.51, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1de'}]",11.87,56.51,0,68.38,es,1,[],2025-460,eur,1.0,"[{'id': '6835833eb1373e49f40d8af1', 'amount': 68.38, 'date': 1746576000, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",68.38,0.0,0,,,,
683563ed9b759e3f9e0028b6,66a0e3d1ffbc408be803f5c9,"Notion Labs, Inc. (Notion Labs, Inc.)","Fra. BD5ECD01-0015 Notion Labs, Inc.",2025-05-01 22:00:00,,[],,,[],"[{'name': 'Fra. BD5ECD01-0015 Notion Labs, Inc.', 'desc': 'Fra. BD5ECD01-0015 Notion Labs, Inc.', 'price': 42.47, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,42.47,0,42.47,,1,[],BD5ECD01-0015,eur,1.0,"[{'id': '68432f59d9e1205e010542c7', 'amount': 42.47, 'date': 1746144000, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",42.47,0.0,0,,,,
681a593ed43cc280b9056fe3,67f2988c3b6254138a0fb4d6,Opusclip Inc. (Opusclip Inc.),Fra. 7C9411E8-0002 Opusclip Inc.,2025-04-30 22:00:00,,[],,,[],"[{'name': 'Fra. 7C9411E8-0002 Opusclip Inc.', 'desc': 'Fra. 7C9411E8-0002 Opusclip Inc.', 'price': 29, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,29.0,0,29.0,es,1,[],7C9411E8-0002,eur,1.0,"[{'id': '681b250f3f14147a9a0f8209', 'amount': 29, 'date': 1746057600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",29.0,0.0,0,,,,
6811487809f315b9e50214d2,6694f5a3919746067d00ab14,"KOMBO SOLUTIONS, S.L (KOMBO SOLUTIONS, S.L)","Fra. Proforma KOMBO SOLUTIONS, S.L",2025-04-29 22:00:00,,[],,,[],"[{'name': 'Fra. Proforma KOMBO SOLUTIONS, S.L', 'desc': 'Fra. Proforma KOMBO SOLUTIONS, S.L', 'price': 2916.67, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a107fcafde0ca4240e0a40'}]",612.5,2916.67,0,3529.17,,1,[],5,eur,1.0,"[{'id': '68189b3e5aca30b8f50794d1', 'amount': 3529.17, 'date': 1745798400, 'bankId': '6697e93c6fb022a948097230'}]",3529.17,0.0,0,,,,
6812e35af070dde1dc0a49fb,67be15a371730ffc8e081860,ZenLeads Inc. (ZenLeads Inc.),Fra. YNFE2AMJ-0001 ZenLeads Inc.,2025-04-29 22:00:00,,[],,,[],"[{'name': 'Fra. YNFE2AMJ-0001 ZenLeads Inc.', 'desc': 'Fra. YNFE2AMJ-0001 ZenLeads Inc.', 'price': 83.92130997828367, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,83.92,0,83.92,,1,[],YNFE2AMJ-0001,usd,1.179676533,"[{'id': '6819ec694771e516f7017af4', 'amount': 87.05, 'date': 1745971200, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",87.05,-3.13,0,,,,
6812e4b0d9a6b749500bde72,67c082f8b2fa477a9e0d7248,AVPS SRL (AVPS SRL),Fra. FPR 56/25 AVPS SRL,2025-04-29 22:00:00,,[],,,[],"[{'name': 'Fra. FPR 56/25 AVPS SRL', 'desc': 'Fra. FPR 56/25 AVPS SRL', 'price': 1500, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,1500.0,0,1500.0,es,1,[],FPR 56/25,eur,1.0,"[{'id': '68189b2cf6429f3d2c02538a', 'amount': 1500, 'date': 1745971200, 'bankId': '6697e93c6fb022a948097230'}]",1500.0,0.0,0,,,,
6818f36d4fabe9bd3b02aca3,66a0ea99d6f58778f403e2e8,Google Cloud EMEA Limited (Google Cloud EMEA Limited),Fra. 5239471464 Google Cloud EMEA Limited,2025-04-29 22:00:00,,[],,,[],"[{'name': 'Fra. 5239471464 Google Cloud EMEA Limited', 'desc': 'Fra. 5239471464 Google Cloud EMEA Limited', 'price': 34.96, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,34.96,0,34.96,es,1,[],5239471464,eur,1.0,"[{'id': '6819e8e37335dccc9a0ed040', 'amount': 34.96, 'date': 1746057600, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",34.96,0.0,0,,,,
683566a1f0b94ff2fb0c1a80,67ae54f92082bee6bb02b284,NUCLIO DIGITAL PLUS SL (NUCLIO DIGITAL PLUS SL),Fra. 141 NUCLIO DIGITAL PLUS SL,2025-04-29 22:00:00,,[],,,[],"[{'name': 'Fra. 141 NUCLIO DIGITAL PLUS SL', 'desc': 'Fra. 141 NUCLIO DIGITAL PLUS SL', 'price': 320, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1d9'}]",67.2,320.0,0,387.2,es,1,[],141,eur,1.0,"[{'id': '6835777593643db3ed0a1fec', 'amount': 387.2, 'date': 1746662400, 'bankId': '6697e93c6fb022a948097230'}]",387.2,0.0,0,,,,
682ddef75949e69beb0bf0a9,682ddca570055ec9ff0f7b7e,"Hiscox, S.A., Sucursal en España (Hiscox, S.A., Sucursal en España)","Fra. HD IP6 3593192 Hiscox, S.A., Sucursal en España",2025-04-28 22:00:00,,[],,,[],"[{'name': 'Fra. HD IP6 3593192 Hiscox, S.A., Sucursal en España', 'desc': 'Fra. HD IP6 3593192 Hiscox, S.A., Sucursal en España', 'price': 289.08, 'units': 1, 'projectid': None, 'tax': 0, 'taxes': ['p_iva_nosujeto'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572b91ef7394b7a07f1db'}]",0.0,289.08,0,289.08,es,1,[],HD IP6 3593192,eur,1.0,"[{'id': '682de0518174296f41018030', 'amount': 289.08, 'date': 1747094400, 'bankId': '6697e93c6fb022a948097230'}]",289.08,0.0,0,,,,
681145e15330859867041514,6707e43bed50791cee027917,MICHEL ESTOPIÑALES BLAY (MICHEL ESTOPIÑALES BLAY),Fra. 8/2025 MICHEL ESTOPIÑALES BLAY,2025-04-27 22:00:00,,[],,,[],"[{'name': 'Fra. 8/2025 MICHEL ESTOPIÑALES BLAY', 'desc': 'Fra. 8/2025 MICHEL ESTOPIÑALES BLAY', 'price': 5000, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21', 'p_ret_15'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a1051a4e198333290c504a'}]",300.0,5000.0,0,5300.0,es,1,[],8/2025,eur,1.0,"[{'id': '68189b4a4b4026f3d20a02df', 'amount': 5300, 'date': 1745798400, 'bankId': '6697e93c6fb022a948097230'}]",5300.0,0.0,0,,,,
6811460b7878291074034e46,6694faff0c3b83b17508c837,Ignacio Gaminde (Ignacio Gaminde),Fra. A -13-2025 Ignacio Gaminde,2025-04-27 22:00:00,,[],,,[],"[{'name': 'Fra. A -13-2025 Ignacio Gaminde', 'desc': 'Fra. A -13-2025 Ignacio Gaminde', 'price': 2916.67, 'units': 1, 'projectid': None, 'tax': 21, 'taxes': ['p_iva_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a107fcafde0ca4240e0a40'}]",612.5,2916.67,0,3529.17,es,1,[],A -13-2025,eur,1.0,"[{'id': '68189b4cc3fc2ba9bc0c4d0d', 'amount': 3529.17, 'date': 1745798400, 'bankId': '6697e93c6fb022a948097230'}]",3529.17,0.0,0,,,,
681146adbfb776708f0ae0a5,6694f7811cbbbbcbc5094183,Paraforma Pty Ltd (Paraforma Pty Ltd),Fra. INV-0037 Paraforma Pty Ltd,2025-04-27 22:00:00,,[],,,[],"[{'name': 'Fra. INV-0037 Paraforma Pty Ltd', 'desc': 'Fra. INV-0037 Paraforma Pty Ltd', 'price': 2085.15, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_invsuj'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '66a1051a4e198333290c504a'}]",0.0,2085.15,0,2085.15,,1,[],INV-0037,eur,1.0,"[{'id': '68189df998dacef3860f2497', 'amount': 2085.15, 'date': 1745971200, 'bankId': '6697e93c6fb022a948097230'}]",2085.15,0.0,0,,,,
681c63585035fdcb2d0cbee8,67533ab9cae0f70a83054115,Revolut Business suc. España (Revolut Business suc. España),Fra. abril2025 Revolut Business suc. España,2025-04-27 22:00:00,,[],,,[],"[{'name': 'Fra. abril2025 Revolut Business suc. España', 'desc': 'Fra. abril2025 Revolut Business suc. España', 'price': 10, 'units': 1, 'projectid': None, 'tax': 0, 'taxes': ['p_iva_nosujeto'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '668572ba1ef7394b7a07f1dc'}]",0.0,10.0,0,10.0,es,1,[],abril2025,eur,1.0,"[{'id': '681c635ff6e028be000066f0', 'amount': 10, 'date': 1745798400, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",10.0,0.0,0,,,,
6811476694fe5b79da0fe43d,66a0df36402cde9dc801b668,Slack Technologies Limited (Slack Technologies Limited),Fra. SBIE-8483703 Slack Technologies Limited,2025-04-24 22:00:00,,[],,,[],"[{'name': 'Fra. SBIE-8483703 Slack Technologies Limited', 'desc': 'Fra. SBIE-8483703 Slack Technologies Limited', 'price': 30.94, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintrab_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,30.94,0,30.94,es,1,[],SBIE-8483703,eur,1.0,"[{'id': '68186cc009b9280bc002ef2f', 'amount': 30.94, 'date': 1745539200, 'bankId': '6697ee29ecc2d0d7aa0e0db4'}]",30.94,0.0,0,,,,
680903faf97f093cea044e63,680903dad03f6ba5d90735ce,ChartMogul GmbH & Co. KG (ChartMogul GmbH & Co. KG),Fra. 103066 ChartMogul GmbH & Co. KG,2025-04-21 22:00:00,,[],,,[],"[{'name': 'Fra. 103066 ChartMogul GmbH & Co. KG', 'desc': 'Fra. 103066 ChartMogul GmbH & Co. KG', 'price': 103.2, 'units': 1, 'projectid': None, 'tax': -21, 'taxes': ['p_iva_adqintras_21'], 'tags': [], 'discount': 0, 'retention': 0, 'weight': 0, 'costPrice': 0, 'sku': 0, 'account': '6694dc01140acf9e000425c2'}]",0.0,103.2,0,103.2,,1,[],103066,eur,1.0,"[{'id': '6809042fee8dc284f400a804', 'amount': 103.2, 'date': 1745280000, 'bankId': '6697ee29ecc2d0d7aa0e0db5'}]",103.2,0.0,0,,,,
